CREATION_DATE,PAYMENT_IN_USD,Transaction_Type
2016-11-25 00:00:00,43530489,product purchase
2016-11-26 00:00:00,35075129,product purchase
2016-11-27 00:00:00,26750060,product purchase
2016-11-28 00:00:00,24771298,product purchase
2016-11-29 00:00:00,19005826,product purchase
2016-11-30 00:00:00,12881723,product purchase
2016-12-01 00:00:00,14876870,product purchase
2016-12-02 00:00:00,16445600,product purchase
2016-12-03 00:00:00,18865359,product purchase
2016-12-04 00:00:00,16872706,product purchase
2016-12-05 00:00:00,12572647,product purchase
2016-12-06 00:00:00,14934704,product purchase
2016-12-07 00:00:00,13886357,product purchase
2016-12-08 00:00:00,13262044,product purchase
2016-12-09 00:00:00,17981866,product purchase
2016-12-10 00:00:00,21189116,product purchase
2016-12-11 00:00:00,17785281,product purchase
2016-12-12 00:00:00,12691657,product purchase
2016-12-13 00:00:00,14639306,product purchase
2016-12-14 00:00:00,16185768,product purchase
2016-12-15 00:00:00,15847358,product purchase
2016-12-16 00:00:00,19004168,product purchase
2016-12-17 00:00:00,23435624,product purchase
2016-12-18 00:00:00,20290901,product purchase
2016-12-19 00:00:00,15736273,product purchase
2016-12-20 00:00:00,18302543,product purchase
2016-12-21 00:00:00,19771211,product purchase
2016-12-22 00:00:00,19924874,product purchase
2016-12-23 00:00:00,29650955,product purchase
2016-12-24 00:00:00,37388841,product purchase
2016-12-25 00:00:00,55713316,product purchase
2016-12-26 00:00:00,45428089,product purchase
2016-12-27 00:00:00,36744908,product purchase
2016-12-28 00:00:00,30420789,product purchase
2016-12-29 00:00:00,29035461,product purchase
2016-12-30 00:00:00,30205292,product purchase
2016-12-31 00:00:00,28899798,product purchase
2017-01-01 00:00:00,25370693,product purchase
2017-01-02 00:00:00,27249950,product purchase
2017-01-03 00:00:00,22073380,product purchase
2017-01-04 00:00:00,18194108,product purchase
2017-01-05 00:00:00,17775617,product purchase
2017-01-06 00:00:00,21210044,product purchase
2017-01-07 00:00:00,22600238,product purchase
2017-01-08 00:00:00,18881554,product purchase
2017-01-09 00:00:00,20527446,product purchase
2017-01-10 00:00:00,19249817,product purchase
2017-01-11 00:00:00,17503684,product purchase
2017-01-12 00:00:00,17576776,product purchase
2017-01-13 00:00:00,22728231,product purchase
2017-01-14 00:00:00,27344636,product purchase
2017-01-15 00:00:00,22321651,product purchase
2017-01-16 00:00:00,16971678,product purchase
2017-01-17 00:00:00,12474353,product purchase
2017-01-18 00:00:00,12489803,product purchase
2017-01-19 00:00:00,13023258,product purchase
2017-01-20 00:00:00,17060823,product purchase
2017-01-21 00:00:00,20524935,product purchase
2017-01-22 00:00:00,17830681,product purchase
2017-01-23 00:00:00,14112006,product purchase
2017-01-24 00:00:00,15514991,product purchase
2017-01-25 00:00:00,15738276,product purchase
2017-01-26 00:00:00,14397987,product purchase
2017-01-27 00:00:00,18932386,product purchase
2017-01-28 00:00:00,22466816,product purchase
2017-01-29 00:00:00,18950741,product purchase
2017-01-30 00:00:00,14112426,product purchase
2017-01-31 00:00:00,15663590,product purchase
2017-02-01 00:00:00,15678098,product purchase
2017-02-02 00:00:00,15017104,product purchase
2017-02-03 00:00:00,20059363,product purchase
2017-02-04 00:00:00,23748494,product purchase
2017-02-05 00:00:00,21651417,product purchase
2017-02-06 00:00:00,16278934,product purchase
2017-02-07 00:00:00,17737378,product purchase
2017-02-08 00:00:00,18028558,product purchase
2017-02-09 00:00:00,18369723,product purchase
2017-02-10 00:00:00,18587600,product purchase
2017-02-11 00:00:00,21983349,product purchase
2017-02-12 00:00:00,19839331,product purchase
2017-02-13 00:00:00,16573606,product purchase
2017-02-14 00:00:00,18210214,product purchase
2017-02-15 00:00:00,16663686,product purchase
2017-02-16 00:00:00,15216033,product purchase
2017-02-17 00:00:00,18830717,product purchase
2017-02-18 00:00:00,23015759,product purchase
2017-02-19 00:00:00,18992834,product purchase
2017-02-20 00:00:00,16052897,product purchase
2017-02-21 00:00:00,14327768,product purchase
2017-02-22 00:00:00,15989346,product purchase
2017-02-23 00:00:00,18177781,product purchase
2017-02-24 00:00:00,20735153,product purchase
2017-02-25 00:00:00,25033508,product purchase
2017-02-26 00:00:00,21092601,product purchase
2017-02-27 00:00:00,18822490,product purchase
2017-02-28 00:00:00,23021098,product purchase
2017-03-01 00:00:00,21718063,product purchase
2017-03-02 00:00:00,18046374,product purchase
2017-03-03 00:00:00,19949439,product purchase
2017-03-04 00:00:00,24390352,product purchase
2017-03-05 00:00:00,21556408,product purchase
2017-03-06 00:00:00,16968302,product purchase
2017-03-07 00:00:00,17623571,product purchase
2017-03-08 00:00:00,15501471,product purchase
2017-03-09 00:00:00,15394830,product purchase
2017-03-10 00:00:00,18216160,product purchase
2017-03-11 00:00:00,21645745,product purchase
2017-03-12 00:00:00,18680758,product purchase
2017-03-13 00:00:00,13388015,product purchase
2017-03-14 00:00:00,14952031,product purchase
2017-03-15 00:00:00,14516369,product purchase
2017-03-16 00:00:00,14530369,product purchase
2017-03-17 00:00:00,17093968,product purchase
2017-03-18 00:00:00,20387404,product purchase
2017-03-19 00:00:00,17660032,product purchase
2017-03-20 00:00:00,13578658,product purchase
2017-03-21 00:00:00,13457723,product purchase
2017-03-22 00:00:00,13995647,product purchase
2017-03-23 00:00:00,13201565,product purchase
2017-03-24 00:00:00,16225288,product purchase
2017-03-25 00:00:00,19882578,product purchase
2017-03-26 00:00:00,17304497,product purchase
2017-03-27 00:00:00,13535654,product purchase
2017-03-28 00:00:00,14805225,product purchase
2017-03-29 00:00:00,13322425,product purchase
2017-03-30 00:00:00,15002211,product purchase
2017-03-31 00:00:00,21745956,product purchase
2017-04-01 00:00:00,22838567,product purchase
2017-04-02 00:00:00,18591694,product purchase
2017-04-03 00:00:00,14368665,product purchase
2017-04-04 00:00:00,13618069,product purchase
2017-04-05 00:00:00,14804436,product purchase
2017-04-06 00:00:00,15771328,product purchase
2017-04-07 00:00:00,17515941,product purchase
2017-04-08 00:00:00,19676402,product purchase
2017-04-09 00:00:00,15860555,product purchase
2017-04-10 00:00:00,12932027,product purchase
2017-04-11 00:00:00,13880775,product purchase
2017-04-12 00:00:00,13991120,product purchase
2017-04-13 00:00:00,14879419,product purchase
2017-04-14 00:00:00,17692653,product purchase
2017-04-15 00:00:00,19059577,product purchase
2017-04-16 00:00:00,18888300,product purchase
2017-04-17 00:00:00,15468609,product purchase
2017-04-18 00:00:00,13552206,product purchase
2017-04-19 00:00:00,12323615,product purchase
2017-04-20 00:00:00,12023038,product purchase
2017-04-21 00:00:00,15955929,product purchase
2017-04-22 00:00:00,19907927,product purchase
2017-04-23 00:00:00,16261349,product purchase
2017-04-24 00:00:00,12189110,product purchase
2017-04-25 00:00:00,13465445,product purchase
2017-04-26 00:00:00,13712798,product purchase
2017-04-27 00:00:00,13551523,product purchase
2017-04-28 00:00:00,16885560,product purchase
2017-04-29 00:00:00,19974606,product purchase
2017-04-30 00:00:00,17976022,product purchase
2017-05-01 00:00:00,14908619,product purchase
2017-05-02 00:00:00,13400389,product purchase
2017-05-03 00:00:00,12481638,product purchase
2017-05-04 00:00:00,12111043,product purchase
2017-05-05 00:00:00,14993294,product purchase
2017-05-06 00:00:00,17352813,product purchase
2017-05-07 00:00:00,15432846,product purchase
2017-05-08 00:00:00,12343461,product purchase
2017-05-09 00:00:00,12088652,product purchase
2017-05-10 00:00:00,11889708,product purchase
2017-05-11 00:00:00,11859820,product purchase
2017-05-12 00:00:00,16915414,product purchase
2017-05-13 00:00:00,20343271,product purchase
2017-05-14 00:00:00,17713626,product purchase
2017-05-15 00:00:00,16374818,product purchase
2017-05-16 00:00:00,19577474,product purchase
2017-05-17 00:00:00,14852041,product purchase
2017-05-18 00:00:00,14321067,product purchase
2017-05-19 00:00:00,20002956,product purchase
2017-05-20 00:00:00,22205054,product purchase
2017-05-21 00:00:00,18254287,product purchase
2017-05-22 00:00:00,13601664,product purchase
2017-05-23 00:00:00,14478289,product purchase
2017-05-24 00:00:00,15731730,product purchase
2017-05-25 00:00:00,16537501,product purchase
2017-05-26 00:00:00,21145613,product purchase
2017-05-27 00:00:00,20925345,product purchase
2017-05-28 00:00:00,17658343,product purchase
2017-05-29 00:00:00,16195799,product purchase
2017-05-30 00:00:00,14246377,product purchase
2017-05-31 00:00:00,14973461,product purchase
2017-06-01 00:00:00,16546949,product purchase
2017-06-02 00:00:00,19475881,product purchase
2017-06-03 00:00:00,21155708,product purchase
2017-06-04 00:00:00,19074480,product purchase
2017-06-05 00:00:00,15531841,product purchase
2017-06-06 00:00:00,15063142,product purchase
2017-06-07 00:00:00,13813499,product purchase
2017-06-08 00:00:00,13290656,product purchase
2017-06-09 00:00:00,22233604,product purchase
2017-06-10 00:00:00,24393379,product purchase
2017-06-11 00:00:00,20410705,product purchase
2017-06-12 00:00:00,16499488,product purchase
2017-06-13 00:00:00,18665413,product purchase
2017-06-14 00:00:00,18293133,product purchase
2017-06-15 00:00:00,18474762,product purchase
2017-06-16 00:00:00,21519567,product purchase
2017-06-17 00:00:00,22186848,product purchase
2017-06-18 00:00:00,20225914,product purchase
2017-06-19 00:00:00,15816186,product purchase
2017-06-20 00:00:00,16095448,product purchase
2017-06-21 00:00:00,15854334,product purchase
2017-06-22 00:00:00,13956333,product purchase
2017-06-23 00:00:00,16608219,product purchase
2017-06-24 00:00:00,18792874,product purchase
2017-06-25 00:00:00,16771026,product purchase
2017-06-26 00:00:00,14238134,product purchase
2017-06-27 00:00:00,16058368,product purchase
2017-06-28 00:00:00,16048392,product purchase
2017-06-29 00:00:00,17139836,product purchase
2017-06-30 00:00:00,23104121,product purchase
2017-07-01 00:00:00,23495242,product purchase
2017-07-02 00:00:00,19578571,product purchase
2017-07-03 00:00:00,16841595,product purchase
2017-07-04 00:00:00,16154766,product purchase
2017-07-05 00:00:00,15791666,product purchase
2017-07-06 00:00:00,15792562,product purchase
2017-07-07 00:00:00,16999841,product purchase
2017-07-08 00:00:00,18581439,product purchase
2017-07-09 00:00:00,16889461,product purchase
2017-07-10 00:00:00,14358382,product purchase
2017-07-11 00:00:00,14117080,product purchase
2017-07-12 00:00:00,13320442,product purchase
2017-07-13 00:00:00,14123938,product purchase
2017-07-14 00:00:00,16184528,product purchase
2017-07-15 00:00:00,17683497,product purchase
2017-07-16 00:00:00,15930120,product purchase
2017-07-17 00:00:00,14223889,product purchase
2017-07-18 00:00:00,14877595,product purchase
2017-07-19 00:00:00,15083946,product purchase
2017-07-20 00:00:00,14843101,product purchase
2017-07-21 00:00:00,16833315,product purchase
2017-07-22 00:00:00,18815495,product purchase
2017-07-23 00:00:00,16729569,product purchase
2017-07-24 00:00:00,13800922,product purchase
2017-07-25 00:00:00,13453511,product purchase
2017-07-26 00:00:00,13645022,product purchase
2017-07-27 00:00:00,14297559,product purchase
2017-07-28 00:00:00,18504142,product purchase
2017-07-29 00:00:00,19116045,product purchase
2017-07-30 00:00:00,16897563,product purchase
2017-07-31 00:00:00,14316648,product purchase
2017-08-01 00:00:00,14972892,product purchase
2017-08-02 00:00:00,14154417,product purchase
2017-08-03 00:00:00,13797675,product purchase
2017-08-04 00:00:00,15418878,product purchase
2017-08-05 00:00:00,17513386,product purchase
2017-08-06 00:00:00,15740591,product purchase
2017-08-07 00:00:00,13412135,product purchase
2017-08-08 00:00:00,14282256,product purchase
2017-08-09 00:00:00,15257064,product purchase
2017-08-10 00:00:00,14428375,product purchase
2017-08-11 00:00:00,15471336,product purchase
2017-08-12 00:00:00,17777138,product purchase
2017-08-13 00:00:00,15248938,product purchase
2017-08-14 00:00:00,13897701,product purchase
2017-08-15 00:00:00,15472063,product purchase
2017-08-16 00:00:00,15784750,product purchase
2017-08-17 00:00:00,14173519,product purchase
2017-08-18 00:00:00,16060985,product purchase
2017-08-19 00:00:00,17815808,product purchase
2017-08-20 00:00:00,16557196,product purchase
2017-08-21 00:00:00,14596842,product purchase
2017-08-22 00:00:00,17301029,product purchase
2017-08-23 00:00:00,16041555,product purchase
2017-08-24 00:00:00,19127567,product purchase
2017-08-25 00:00:00,24600153,product purchase
2017-08-26 00:00:00,27523234,product purchase
2017-08-27 00:00:00,25877377,product purchase
2017-08-28 00:00:00,17201816,product purchase
2017-08-29 00:00:00,17108475,product purchase
2017-08-30 00:00:00,16499404,product purchase
2017-08-31 00:00:00,17850561,product purchase
2017-09-01 00:00:00,21316681,product purchase
2017-09-02 00:00:00,23941700,product purchase
2017-09-03 00:00:00,21182958,product purchase
2017-09-04 00:00:00,21262305,product purchase
2017-09-05 00:00:00,23657502,product purchase
2017-09-06 00:00:00,23138247,product purchase
2017-09-07 00:00:00,18640114,product purchase
2017-09-08 00:00:00,20344897,product purchase
2017-09-09 00:00:00,23307941,product purchase
2017-09-10 00:00:00,20041861,product purchase
2017-09-11 00:00:00,15219240,product purchase
2017-09-12 00:00:00,16192956,product purchase
2017-09-13 00:00:00,16582683,product purchase
2017-09-14 00:00:00,19291953,product purchase
2017-09-15 00:00:00,29558280,product purchase
2017-09-16 00:00:00,29383236,product purchase
2017-09-17 00:00:00,23731059,product purchase
2017-09-18 00:00:00,17341263,product purchase
2017-09-19 00:00:00,17599552,product purchase
2017-09-20 00:00:00,17920155,product purchase
2017-09-21 00:00:00,18183877,product purchase
2017-09-22 00:00:00,20810694,product purchase
2017-09-23 00:00:00,24394412,product purchase
2017-09-24 00:00:00,22834034,product purchase
2017-09-25 00:00:00,30795025,product purchase
2017-09-26 00:00:00,36726509,product purchase
2017-09-27 00:00:00,26330940,product purchase
2017-09-28 00:00:00,28990764,product purchase
2017-09-29 00:00:00,45128263,product purchase
2017-09-30 00:00:00,39728375,product purchase
2017-10-01 00:00:00,31283932,product purchase
2017-10-02 00:00:00,25775603,product purchase
2017-10-03 00:00:00,22488492,product purchase
2017-10-04 00:00:00,21951619,product purchase
2017-10-05 00:00:00,21099506,product purchase
2017-10-06 00:00:00,24917473,product purchase
2017-10-07 00:00:00,27926048,product purchase
2017-10-08 00:00:00,22907436,product purchase
2017-10-09 00:00:00,19118955,product purchase
2017-10-10 00:00:00,18878611,product purchase
2017-10-11 00:00:00,19585423,product purchase
2017-10-12 00:00:00,19755219,product purchase
2017-10-13 00:00:00,23137902,product purchase
2017-10-14 00:00:00,25469552,product purchase
2017-10-15 00:00:00,21851748,product purchase
2017-10-16 00:00:00,18281850,product purchase
2017-10-17 00:00:00,21369773,product purchase
2017-10-18 00:00:00,21418089,product purchase
2017-10-19 00:00:00,20301336,product purchase
2017-10-20 00:00:00,27029850,product purchase
2017-10-21 00:00:00,28858069,product purchase
2017-10-22 00:00:00,23307038,product purchase
2017-10-23 00:00:00,18890477,product purchase
2017-10-24 00:00:00,19138050,product purchase
2017-10-25 00:00:00,19292674,product purchase
2017-10-26 00:00:00,20243130,product purchase
2017-10-27 00:00:00,27300918,product purchase
2017-10-28 00:00:00,27892653,product purchase
2017-10-29 00:00:00,22755925,product purchase
2017-10-30 00:00:00,18806286,product purchase
2017-10-31 00:00:00,19693634,product purchase
2017-11-01 00:00:00,23777645,product purchase
2017-11-02 00:00:00,31309772,product purchase
2017-11-03 00:00:00,37803364,product purchase
2017-11-04 00:00:00,33382436,product purchase
2017-11-05 00:00:00,26957310,product purchase
2017-11-06 00:00:00,20028759,product purchase
2017-11-07 00:00:00,18698167,product purchase
2017-11-08 00:00:00,17274816,product purchase
